2023-03-24T21:00:08.8,1,"[['2.552642', '11.253204', 'cam_142']]"
2023-03-24T21:00:08.9,0,"[['2.3814528', '19.15368', 'cam_149']]"
2023-03-24T21:00:08.9,1,"[['3.478812', '14.082379', 'cam_149']]"
2023-03-24T21:00:08.9,2,"[['3.4578462', '6.781509', 'cam_149']]"
2023-03-24T21:00:09.0,0,"[['-65.22081', '96.06511', 'cam_145']]"
2023-03-24T21:00:09.0,1,"[['8.061588', '7.627641', 'cam_145'], ['8.049871', '7.6006007', 'cam_145']]"
2023-03-24T21:00:09.0,2,"[['-66.920296', '98.25258', 'cam_145']]"
2023-03-24T21:00:09.1,0,"[['7.987043', '7.568655', 'cam_145']]"
2023-03-24T21:00:09.1,1,"[['-100.50281', '139.48595', 'cam_145']]"
2023-03-24T21:00:09.1,2,"[['7.5647607', '10.199766', 'cam_142']]"
2023-03-24T21:00:09.1,3,"[['2.513052', '11.26006', 'cam_142']]"
2023-03-24T21:00:09.2,0,"[['-94.72412', '132.58324', 'cam_145']]"
2023-03-24T21:00:09.2,1,"[['7.8595514', '7.6023846', 'cam_145']]"
2023-03-24T21:00:09.3,0,"[['2.5595', '13.336488', 'cam_151']]"
2023-03-24T21:00:09.3,1,"[['3.420667', '13.273289', 'cam_151']]"
2023-03-24T21:00:09.4,0,"[['2.319075', '18.843363', 'cam_149']]"
2023-03-24T21:00:09.4,1,"[['3.403764', '14.202405', 'cam_149']]"
2023-03-24T21:00:09.4,2,"[['2.826022', '6.2432265', 'cam_149']]"
2023-03-24T21:00:09.5,0,"[['7.842095', '7.5291257', 'cam_145']]"
2023-03-24T21:00:09.5,1,"[['-87.0672', '119.66711', 'cam_145']]"
2023-03-24T21:00:09.5,2,"[['2.5635986', '13.34444', 'cam_151']]"
2023-03-24T21:00:09.5,3,"[['3.4099889', '13.280696', 'cam_151']]"
2023-03-24T21:00:09.6,0,"[['-29.654057', '49.792927', 'cam_145']]"
2023-03-24T21:00:09.6,1,"[['7.9179754', '7.4866786', 'cam_145']]"
2023-03-24T21:00:09.7,0,"[['2.585879', '13.339558', 'cam_151']]"
2023-03-24T21:00:09.7,1,"[['3.4093692', '13.282846', 'cam_151']]"
2023-03-24T21:00:09.8,0,"[['-43.584373', '65.364365', 'cam_145']]"
2023-03-24T21:00:09.8,1,"[['7.919246', '7.492382', 'cam_145']]"
2023-03-24T21:00:09.9,0,"[['-49.006844', '71.44586', 'cam_145']]"
2023-03-24T21:00:09.9,1,"[['7.9527903', '7.462079', 'cam_145'], ['5.8816423', '4.413637', 'cam_133']]"
2023-03-24T21:00:09.9,2,"[['8.65613', '4.0179396', 'cam_133']]"
2023-03-24T21:00:09.9,3,"[['2.8002644', '8.606457', 'cam_133']]"
2023-03-24T21:00:09.9,4,"[['9.973147', '-13.058091', 'cam_133']]"
2023-03-24T21:00:10.0,0,"[['-71.71434', '96.32695', 'cam_145']]"
2023-03-24T21:00:10.0,1,"[['8.013883', '7.4380364', 'cam_145']]"
2023-03-24T21:00:10.1,0,"[['-76.98374', '101.953415', 'cam_145']]"
2023-03-24T21:00:10.1,1,"[['8.043577', '7.431206', 'cam_145'], ['5.9044414', '4.40531', 'cam_133']]"
2023-03-24T21:00:10.1,2,"[['8.318371', '4.508416', 'cam_133']]"
2023-03-24T21:00:10.1,3,"[['2.7352684', '8.980871', 'cam_133']]"
2023-03-24T21:00:10.1,4,"[['9.983626', '-13.604568', 'cam_133']]"
2023-03-24T21:00:10.3,0,"[['2.0167947', '18.147465', 'cam_149']]"
2023-03-24T21:00:10.3,1,"[['3.3144367', '14.124946', 'cam_149']]"
2023-03-24T21:00:10.3,2,"[['2.284304', '5.569394', 'cam_149']]"
2023-03-24T21:00:10.3,3,"[['2.114126', '11.148904', 'cam_142']]"
2023-03-24T21:00:10.4,0,"[['2.092902', '17.856503', 'cam_149']]"
2023-03-24T21:00:10.4,1,"[['3.3003433', '14.077409', 'cam_149']]"
2023-03-24T21:00:10.4,2,"[['2.2511616', '5.5073586', 'cam_149']]"
2023-03-24T21:00:10.5,0,"[['2.0650706', '11.175277', 'cam_142']]"
2023-03-24T21:00:10.5,1,"[['8.282946', '4.553039', 'cam_133']]"
2023-03-24T21:00:10.5,2,"[['2.7928643', '9.025872', 'cam_133']]"
2023-03-24T21:00:10.5,3,"[['10.265795', '-15.073619', 'cam_133']]"
2023-03-24T21:00:10.5,4,"[['5.8550277', '4.686201', 'cam_133']]"
2023-03-24T21:00:10.7,0,"[['-32.519615', '45.880096', 'cam_145']]"
2023-03-24T21:00:10.7,1,"[['7.964039', '7.5769787', 'cam_145']]"
2023-03-24T21:00:10.7,2,"[['1.1987021', '20.485651', 'cam_140']]"
2023-03-24T21:00:10.7,3,"[['1.5092167', '21.600832', 'cam_140']]"
2023-03-24T21:00:10.8,0,"[['3.1022298', '13.822497', 'cam_149']]"
2023-03-24T21:00:10.8,1,"[['1.8272904', '17.620945', 'cam_149']]"
2023-03-24T21:00:10.8,2,"[['2.0423074', '5.215581', 'cam_149']]"
2023-03-24T21:00:10.9,0,"[['1.9578264', '11.172442', 'cam_142']]"
2023-03-24T21:00:10.9,1,"[['8.133449', '4.8591375', 'cam_133']]"
2023-03-24T21:00:10.9,2,"[['2.8014336', '9.092845', 'cam_133']]"
2023-03-24T21:00:10.9,3,"[['5.6395936', '5.0516295', 'cam_133']]"
2023-03-24T21:00:11.0,0,"[['2.49184', '13.420662', 'cam_151']]"
2023-03-24T21:00:11.0,1,"[['3.1327639', '13.421853', 'cam_151']]"
2023-03-24T21:00:11.0,2,"[['8.145243', '4.855736', 'cam_133']]"
2023-03-24T21:00:11.0,3,"[['2.8023846', '9.08986', 'cam_133']]"
2023-03-24T21:00:11.0,4,"[['5.6222916', '5.0529623', 'cam_133']]"
2023-03-24T21:00:11.1,0,"[['1.8295785', '11.160201', 'cam_142']]"
2023-03-24T21:00:11.2,0,"[['1.7997532', '11.160525', 'cam_142']]"
2023-03-24T21:00:11.3,0,"[['1.7681991', '11.173577', 'cam_142']]"
2023-03-24T21:00:11.3,1,"[['2.8100057', '9.0991125', 'cam_133']]"
2023-03-24T21:00:11.3,2,"[['5.5062366', '5.217472', 'cam_133']]"
2023-03-24T21:00:11.3,3,"[['8.031128', '5.2989316', 'cam_133']]"
2023-03-24T21:00:11.4,0,"[['1.7534959', '11.167238', 'cam_142']]"
2023-03-24T21:00:11.5,0,"[['2.8155444', '9.056275', 'cam_133']]"
2023-03-24T21:00:11.5,1,"[['5.52714', '5.2291126', 'cam_133']]"
2023-03-24T21:00:11.5,2,"[['8.034739', '5.3123245', 'cam_133']]"
2023-03-24T21:00:11.6,0,"[['2.4163215', '13.450879', 'cam_151']]"
2023-03-24T21:00:11.6,1,"[['3.1136968', '13.452368', 'cam_151']]"
2023-03-24T21:00:11.6,2,"[['2.4335208', '13.441893', 'cam_151']]"
2023-03-24T21:00:11.6,3,"[['3.086565', '13.468227', 'cam_151']]"
2023-03-24T21:00:11.7,0,"[['2.4317207', '13.4422865', 'cam_151']]"
2023-03-24T21:00:11.7,1,"[['3.106252', '13.4600725', 'cam_151']]"
2023-03-24T21:00:11.8,0,"[['13.21769', '4.2464576', 'cam_141']]"
2023-03-24T21:00:11.9,0,"[['7.852208', '5.7152095', 'cam_133']]"
2023-03-24T21:00:11.9,1,"[['2.7916176', '9.082739', 'cam_133']]"
2023-03-24T21:00:11.9,2,"[['5.5040884', '5.22332', 'cam_133']]"
2023-03-24T21:00:12.0,0,"[['2.784947', '9.0883875', 'cam_133']]"
2023-03-24T21:00:12.0,1,"[['5.5276694', '5.220792', 'cam_133'], ['7.773251', '5.8187904', 'cam_133']]"
2023-03-24T21:00:12.0,2,"[['7.7692046', '5.8179417', 'cam_133'], ['5.5146413', '5.218163', 'cam_133']]"
2023-03-24T21:00:12.0,3,"[['2.7859998', '9.088698', 'cam_133']]"
2023-03-24T21:00:12.1,0,"[['2.4695833', '13.430322', 'cam_151']]"
2023-03-24T21:00:12.1,1,"[['3.0749476', '13.474429', 'cam_151']]"
2023-03-24T21:00:12.2,0,"[['2.4778795', '13.425949', 'cam_151']]"
2023-03-24T21:00:12.2,1,"[['3.0752497', '13.471676', 'cam_151']]"
2023-03-24T21:00:12.2,2,"[['2.4854467', '13.423184', 'cam_151']]"
2023-03-24T21:00:12.2,3,"[['3.0761492', '13.470593', 'cam_151']]"
2023-03-24T21:00:12.3,0,"[['1.5913931', '16.462847', 'cam_149']]"
2023-03-24T21:00:12.3,1,"[['2.9564664', '13.075667', 'cam_149']]"
2023-03-24T21:00:12.3,2,"[['2.068085', '5.23275', 'cam_149']]"
2023-03-24T21:00:12.4,0,"[['7.6734405', '5.8403296', 'cam_133'], ['5.53693', '5.2347183', 'cam_133'], ['7.6711206', '5.887765', 'cam_133'], ['5.560261', '5.348744', 'cam_133']]"
2023-03-24T21:00:12.4,1,"[['2.7933595', '9.084811', 'cam_133']]"
2023-03-24T21:00:12.4,2,"[['2.7973406', '9.091664', 'cam_133']]"
2023-03-24T21:00:12.6,0,"[['10.337808', '17.58834', 'cam_145']]"
2023-03-24T21:00:12.6,1,"[['-7.264287', '14.898719', 'cam_145']]"
2023-03-24T21:00:12.6,2,"[['8.540035', '8.53671', 'cam_145']]"
2023-03-24T21:00:12.6,3,"[['3.006388', '13.495652', 'cam_151']]"
2023-03-24T21:00:12.6,4,"[['2.0125425', '10.325953', 'cam_142']]"
2023-03-24T21:00:12.6,5,"[['1.3626264', '11.0984955', 'cam_142']]"
2023-03-24T21:00:12.7,0,"[['1.5211701', '16.317598', 'cam_149']]"
2023-03-24T21:00:12.7,1,"[['2.9162302', '13.124712', 'cam_149']]"
2023-03-24T21:00:12.7,2,"[['1.9476027', '5.2067094', 'cam_149']]"
2023-03-24T21:00:12.8,0,"[['5.571128', '5.307898', 'cam_133'], ['7.621671', '5.9370427', 'cam_133']]"
2023-03-24T21:00:12.8,1,"[['2.8097653', '9.054078', 'cam_133']]"
2023-03-24T21:00:12.9,0,"[['10.652339', '18.009592', 'cam_145']]"
2023-03-24T21:00:12.9,1,"[['-3.2208757', '12.1290865', 'cam_145']]"
2023-03-24T21:00:12.9,2,"[['8.622518', '8.442821', 'cam_145']]"
2023-03-24T21:00:13.0,0,"[['2.9589174', '13.221873', 'cam_149']]"
2023-03-24T21:00:13.0,1,"[['1.3761197', '16.057564', 'cam_149']]"
2023-03-24T21:00:13.0,2,"[['1.9995579', '5.3138766', 'cam_149']]"
2023-03-24T21:00:13.1,0,"[['2.029136', '10.333431', 'cam_142']]"
2023-03-24T21:00:13.1,1,"[['1.3083484', '11.077722', 'cam_142']]"
2023-03-24T21:00:13.2,0,"[['2.9749143', '13.129817', 'cam_149']]"
2023-03-24T21:00:13.2,1,"[['1.4382526', '16.05916', 'cam_149']]"
2023-03-24T21:00:13.2,2,"[['2.0095234', '5.3131995', 'cam_149']]"
2023-03-24T21:00:13.2,3,"[['2.430004', '13.448409', 'cam_151']]"
2023-03-24T21:00:13.2,4,"[['2.939149', '13.528144', 'cam_151']]"
2023-03-24T21:00:13.3,0,"[['-2.510238', '11.698909', 'cam_145']]"
2023-03-24T21:00:13.3,1,"[['8.6698885', '8.360259', 'cam_145']]"
2023-03-24T21:00:13.3,2,"[['10.75428', '18.149672', 'cam_145']]"
2023-03-24T21:00:13.4,0,"[['1.4332659', '16.009285', 'cam_149']]"
2023-03-24T21:00:13.4,1,"[['2.9558654', '13.116001', 'cam_149']]"
2023-03-24T21:00:13.4,2,"[['2.0304196', '5.3334827', 'cam_149']]"
2023-03-24T21:00:13.5,0,"[['2.0159197', '10.328631', 'cam_142']]"
2023-03-24T21:00:13.5,1,"[['1.21884', '11.044064', 'cam_142']]"
2023-03-24T21:00:13.5,2,"[['1.1666955', '11.079871', 'cam_142']]"
2023-03-24T21:00:13.5,3,"[['2.003839', '10.348562', 'cam_142']]"
2023-03-24T21:00:13.6,0,"[['7.476075', '6.3209724', 'cam_133'], ['5.5207496', '5.3443375', 'cam_133']]"
2023-03-24T21:00:13.6,1,"[['2.8052707', '9.087351', 'cam_133']]"
2023-03-24T21:00:13.7,0,"[['2.5152128', '13.417612', 'cam_151']]"
2023-03-24T21:00:13.7,1,"[['2.9747272', '13.527285', 'cam_151']]"
2023-03-24T21:00:13.7,2,"[['1.2243705', '15.983762', 'cam_149']]"
2023-03-24T21:00:13.7,3,"[['2.9174075', '13.021352', 'cam_149']]"
2023-03-24T21:00:13.7,4,"[['1.9711417', '5.3245034', 'cam_149']]"
2023-03-24T21:00:13.8,0,"[['1.2017794', '15.975336', 'cam_149']]"
2023-03-24T21:00:13.8,1,"[['2.89809', '13.021713', 'cam_149']]"
2023-03-24T21:00:13.8,2,"[['1.9737382', '5.3198667', 'cam_149']]"
2023-03-24T21:00:13.9,0,"[['1.0941926', '11.131963', 'cam_142']]"
2023-03-24T21:00:13.9,1,"[['1.9706956', '10.352412', 'cam_142']]"
2023-03-24T21:00:14.1,0,"[['-2.3491795', '10.3770685', 'cam_145']]"
2023-03-24T21:00:14.1,1,"[['8.40657', '8.475557', 'cam_145']]"
2023-03-24T21:00:14.1,2,"[['10.830216', '18.304182', 'cam_145']]"
2023-03-24T21:00:14.2,0,"[['1.3433592', '15.848286', 'cam_149']]"
2023-03-24T21:00:14.2,1,"[['2.84183', '12.950297', 'cam_149']]"
2023-03-24T21:00:14.2,2,"[['2.0137215', '5.3506913', 'cam_149']]"
2023-03-24T21:00:14.2,3,"[['5.493296', '5.439859', 'cam_133'], ['7.4684787', '6.504119', 'cam_133']]"
2023-03-24T21:00:14.2,4,"[['2.827781', '9.081548', 'cam_133']]"
2023-03-24T21:00:14.3,0,"[['1.8115822', '10.463798', 'cam_142']]"
2023-03-24T21:00:14.3,1,"[['0.9618534', '11.073947', 'cam_142']]"
2023-03-24T21:00:14.4,0,"[['2.8275833', '9.075409', 'cam_133']]"
2023-03-24T21:00:14.4,1,"[['7.4223557', '6.598415', 'cam_133'], ['5.5108314', '5.4995875', 'cam_133']]"
2023-03-24T21:00:14.5,0,"[['10.727941', '18.079004', 'cam_145']]"
2023-03-24T21:00:14.5,1,"[['-2.0911453', '10.017037', 'cam_145']]"
2023-03-24T21:00:14.5,2,"[['8.561715', '8.530537', 'cam_145']]"
2023-03-24T21:00:14.6,0,"[['2.8452897', '12.884325', 'cam_149']]"
2023-03-24T21:00:14.6,1,"[['1.2931839', '15.539266', 'cam_149']]"
2023-03-24T21:00:14.6,2,"[['2.0939379', '5.857585', 'cam_149']]"
2023-03-24T21:00:14.7,0,"[['1.2970121', '15.51164', 'cam_149']]"
2023-03-24T21:00:14.7,1,"[['2.8196287', '12.873905', 'cam_149']]"
2023-03-24T21:00:14.7,2,"[['2.0845103', '5.8247724', 'cam_149']]"
2023-03-24T21:00:14.7,3,"[['16.79115', '6.5738735', 'cam_141']]"
2023-03-24T21:00:14.7,4,"[['13.2699995', '4.3343077', 'cam_141']]"
2023-03-24T21:00:14.8,0,"[['7.395782', '6.6456227', 'cam_133'], ['5.6107674', '5.7564654', 'cam_133']]"
2023-03-24T21:00:14.8,1,"[['2.9065626', '9.059341', 'cam_133']]"
2023-03-24T21:00:14.9,0,"[['2.4720685', '13.477636', 'cam_151']]"
2023-03-24T21:00:14.9,1,"[['2.8657758', '13.583195', 'cam_151']]"
2023-03-24T21:00:15.0,0,"[['1.1673126', '15.3823185', 'cam_149']]"
2023-03-24T21:00:15.0,1,"[['2.7191155', '12.747532', 'cam_149']]"
2023-03-24T21:00:15.0,2,"[['2.032444', '5.844867', 'cam_149']]"
2023-03-24T21:00:15.1,0,"[['13.3582115', '4.3571925', 'cam_141']]"
2023-03-24T21:00:15.1,1,"[['16.69545', '6.603837', 'cam_141']]"
2023-03-24T21:00:15.2,0,"[['7.245727', '6.8119316', 'cam_133'], ['5.395017', '6.218476', 'cam_133']]"
2023-03-24T21:00:15.2,1,"[['2.9077268', '8.998248', 'cam_133']]"
2023-03-24T21:00:15.3,0,"[['-0.4306171', '9.007407', 'cam_145']]"
2023-03-24T21:00:15.3,1,"[['9.737009', '9.009468', 'cam_145']]"
2023-03-24T21:00:15.4,0,"[['1.1090593', '15.02265', 'cam_149']]"
2023-03-24T21:00:15.4,1,"[['2.501322', '12.493782', 'cam_149']]"
2023-03-24T21:00:15.4,2,"[['2.0649583', '5.726657', 'cam_149']]"
2023-03-24T21:00:15.5,0,"[['10.650736', '17.58774', 'cam_145']]"
2023-03-24T21:00:15.5,1,"[['-0.11509172', '8.941481', 'cam_145']]"
2023-03-24T21:00:15.5,2,"[['9.250062', '9.122824', 'cam_145']]"
2023-03-24T21:00:15.6,0,"[['2.4434612', '12.286763', 'cam_149']]"
2023-03-24T21:00:15.6,1,"[['2.0523634', '5.7252064', 'cam_149']]"
2023-03-24T21:00:15.7,0,"[['2.4760344', '12.116142', 'cam_149']]"
2023-03-24T21:00:15.7,1,"[['2.0887496', '5.716032', 'cam_149']]"
2023-03-24T21:00:15.8,0,"[['0.88612545', '8.721893', 'cam_145']]"
2023-03-24T21:00:15.8,1,"[['9.55089', '9.439585', 'cam_145']]"
2023-03-24T21:00:16.0,0,"[['2.8957036', '9.00049', 'cam_133']]"
2023-03-24T21:00:16.0,1,"[['5.228748', '6.518441', 'cam_133'], ['7.0912395', '7.227239', 'cam_133']]"
2023-03-24T21:00:16.1,0,"[['1.240917', '8.513241', 'cam_145']]"
2023-03-24T21:00:16.1,1,"[['9.849123', '9.842616', 'cam_145']]"
2023-03-24T21:00:16.3,0,"[['16.01588', '6.658837', 'cam_141']]"
2023-03-24T21:00:16.3,1,"[['13.36941', '4.2849364', 'cam_141']]"
2023-03-24T21:00:16.3,2,"[['2.9192057', '8.944783', 'cam_133']]"
2023-03-24T21:00:16.3,3,"[['5.180943', '6.736829', 'cam_133'], ['7.115737', '7.5205684', 'cam_133']]"
2023-03-24T21:00:16.4,0,"[['7.097094', '7.522599', 'cam_133'], ['5.1718283', '6.7669473', 'cam_133']]"
2023-03-24T21:00:16.4,1,"[['2.915658', '8.9500065', 'cam_133']]"
2023-03-24T21:00:16.6,0,"[['2.251759', '13.605105', 'cam_151']]"
2023-03-24T21:00:16.6,1,"[['2.6666086', '13.696428', 'cam_151']]"
2023-03-24T21:00:16.7,0,"[['15.829559', '6.5980473', 'cam_141']]"
2023-03-24T21:00:16.7,1,"[['13.362766', '4.363351', 'cam_141']]"
2023-03-24T21:00:16.7,2,"[['11.2225685', '18.56759', 'cam_145']]"
2023-03-24T21:00:16.7,3,"[['0.31033903', '7.591564', 'cam_145']]"
2023-03-24T21:00:16.7,4,"[['10.706567', '10.893298', 'cam_145']]"
2023-03-24T21:00:16.8,0,"[['0.7051129', '13.954101', 'cam_149']]"
2023-03-24T21:00:16.8,1,"[['2.130243', '5.784688', 'cam_149']]"
2023-03-24T21:00:16.8,2,"[['2.1540208', '11.365654', 'cam_149']]"
2023-03-24T21:00:16.9,0,"[['6.9629107', '7.710864', 'cam_133'], ['5.2352557', '6.9225564', 'cam_133']]"
2023-03-24T21:00:16.9,1,"[['2.8983066', '8.993433', 'cam_133']]"
2023-03-24T21:00:17.0,0,"[['6.935669', '7.725257', 'cam_133'], ['5.2401705', '6.9356694', 'cam_133']]"
2023-03-24T21:00:17.0,1,"[['2.8992853', '8.99317', 'cam_133']]"
2023-03-24T21:00:17.0,2,"[['15.556053', '6.750862', 'cam_141']]"
2023-03-24T21:00:17.0,3,"[['13.385416', '4.2520914', 'cam_141']]"
2023-03-24T21:00:17.1,0,"[['11.263917', '18.60482', 'cam_145']]"
2023-03-24T21:00:17.1,1,"[['0.49174485', '7.369671', 'cam_145']]"
2023-03-24T21:00:17.1,2,"[['11.954181', '11.817557', 'cam_145']]"
2023-03-24T21:00:17.2,0,"[['2.8934476', '8.982128', 'cam_133']]"
2023-03-24T21:00:17.2,1,"[['6.742918', '7.7782245', 'cam_133']]"
2023-03-24T21:00:17.2,2,"[['5.157113', '7.075353', 'cam_133']]"
2023-03-24T21:00:17.3,0,"[['6.759574', '7.767513', 'cam_133'], ['6.702571', '7.7740602', 'cam_133']]"
2023-03-24T21:00:17.3,1,"[['2.8912907', '8.98679', 'cam_133']]"
2023-03-24T21:00:17.3,2,"[['5.1787887', '7.0635166', 'cam_133']]"
2023-03-24T21:00:17.3,3,"[['2.8964808', '8.960664', 'cam_133']]"
2023-03-24T21:00:17.3,4,"[['5.136643', '7.1116586', 'cam_133']]"
2023-03-24T21:00:17.4,0,"[['6.7022414', '7.7780256', 'cam_133']]"
2023-03-24T21:00:17.4,1,"[['2.8966439', '8.958619', 'cam_133']]"
